experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
11245c27ece5,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,78,13.015625,6.538530488755173,3.106311086354234e-11,1,"Mukesh Ambani plans to sell Reliance Gas Transportation Infrastructure Ltd (RGTIL), a company that builds pipelines to carry natural gas across the country. Bankers have been sounded to help RIL"," realise the proceeds, four sources aware of the development told ET.

The company has already received several expressions of interest from private-sector partners. In addition to banks, some entities include Abu Dhabi Investment Authority, Kuwait Investment Authority, Abu Dhabi’s Mubadala Investment Company and Qatar Petroleum Industries.

RGTIL is a wholly-owned subsidiary of Reliance Industries. The company has two projects, namely, the 965-km Longtail Cylinder project and the 12,000-km BNGD",
429b954e94a5,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,95,15.890625,6.3028298181701015,1.461298708229465e-10,1,"Pharrell Williams married his girlfriend of 10 years, Helen Lasichanh, in Miami this weekend. The producer/performer has enjoyed huge success in 2013 after appearing on both Daft Punk’s ‘Get Lucky’"," and ‘Random Access Memories’ and even released ‘Happy’ as a solo artist and it is set to be in the top five songs for this year according to Billboard.com.

The ceremony which was filled with family members, musicians and friends was done in an intimate fashion which reflected in its simplicity. The wedding was not even broadcasted with most of the ceremony taking place behind closed doors.

‘Get Lucky’ reached No.2 on the US Billboard Hot 100 in November and Williams paid tribute to his love i",
05743ed1e82f,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,96,13.3828125,6.4835456068700275,4.479588949941874e-11,1,"Son of former D.C. mayor claimed he had been ""self-medicating"" The son of former District of Columbia mayor Marion Barry has received a nine-month suspended sentence after pleading guilty to"," possessing a gun and illegally entering a Washington, D.C., hotel. Marion Barry Sr. had also pleaded guilty in March to four counts of bribery. Robert W. Barry was sentenced on Monday, but his sentence is suspended until May 15 because of the coronavirus pandemic. The judge, Walter E. Davis, said he accepted that Barry Sr. had been suffering from ""psychological disorders"" and had been receiving help at an alcohol treatment center for several months before the alleged burglary. Barry Sr.'s attor",
ecefb59ad738,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,94,16.015625,8.241955141918908,8.470954468287976e-17,1,"star, who suffered a myocardial infarction, has been ""moved from the Intensive Care Unit, but remains hospitalized."" ""His family are firm believers in the power of prayer, and have asked"," for privacy at this difficult time as they concentrate on the immediate healing of their loved one,"" a representative for the actor told ET.

Celebrities including Brie Larson and Jennifer Garner had all wished their friend a full recovery on Twitter Friday. ""He is my favorite superhero, ever. I'm praying for the family and everyone who loves him, and hoping his situation can be healed!"" Larson said.

""Oh my gosh, this breaks my heart. We love him and we've watched you with him through everythi",
11ce4e954640,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,98,19.234375,6.992342750670703,1.3516672121655862e-12,1,"TRINIDAD AND TOBAGO star Kevon Carter, 30, has died of a suspected heart attack after training with his club team Defense Force FC. The Caribbean Football Union says the 30-year-old"," Carter was killed around 8:30 Sunday evening after his heartbeat suddenly stopped, leading to an apparently fatal cardiac arrest.

The CUC says medical personnel rushed the young player to hospital where he died on Sunday night. The CUC said Carter's family has requested privacy but will not be providing any additional comment at this time.

Carter reportedly took to the pitch for defense in his club game against the Cayman Islands Football Club in West End, TT, Sunday evening after he told tea",
91cf0915b913,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,94,21.59375,6.169526972391243,3.4247295976230377e-10,1,"Notegraphy lets users create and publish notes in beautiful formats and layouts. If you’ve ever marveled at how artists create beautiful typography and wished you could do the same, this"," software is for you. Notegraphy supports any text editor and offers a number of layouts, including a tabular mode for quickly accessing notes. No more typing your note to an email.

Notely

Notely: an app that helps you document and share ideas. It lets users publish their ideas and the way they explain it to friends. Moreover, it lets you record, organize and track information. The only other app that really offers this kind of functionality is Basecamp.

Notely (and a few others) uses the con",
37abc08ba919,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,93,11.046875,6.053272277302409,7.096633258006075e-10,1,"Just when you thought you&apos;d seen every variation of moc-toed boot possible, Yuketen comes through with their Fall/Winter 2012 collection and flips the script. While the silhouettes are more or"," less the same, the addition of black leather is just enough to keep the look interesting and fresh.

The collection includes men's and women's boot styles in both black leather, suede and patent leather. These boots are cut with a skinny leg, a stiletto heel and a two-tone leather upper for easy styling and versatility.

The women's line features a tonal brown leather with a suede heel and open toe. These boots are cut with a stiletto heel and a stiletto heel flap on the toe so you can style th",
4a98276375a6,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,74,12.7890625,5.656854249492381,7.708628950139952e-09,1,"Ida Reolfi will celebrate her 103rd birthday on March 31, 2013. She is the widow of Eugene (Bill) Reolfi and the mother of three sons, Robert (Carol Bandy), Gary (Sondra)"," and Mike (Leigh Ann) and seven grandchildren: Paul (Holly) Beal, Tom (Elyse Trowbridge) Beal, Michael Bandy, Mark (Daniela) Beal, Laura Beal and Eric (Shannon) Beal. She was born in Newark, New Jersey, the daughter of the late Frank and Sarah (Leiber) Boffo, and grew up in Livingston, New Jersey, where she was raised in Plainfield. She lived in Livingston, Passaic and East Orange, New Jersey, where she raised her sons and graduated from Livingston",
6f55ca3e28a6,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,85,32.03125,7.559289460184544,2.0263855263370267e-14,1,What time GAYA-JAJ PASS depart from GAYA JN Railway Station? GAYA-JAJ PASS (53624) departs from GAYA JN Railway Station at 05:05. How much time GAYA-JAJ PASS take to reach JHAJHA,"J? GAYA-JAJ PASS takes around 9 hours 40 mins to reach JHAJHAJ.

Can you identify a similar car to MYCARDS? Find out here!

Catering to all kinds of clients who wants to do a tour from Gaya, we are proud to be a leading tour operator having an international presence in Europe, South-Asia, India and Africa. Gaya Jn Rail Station is a perfect station to make tours from Gaya. Our tour operators are in-depth to provide you with a satisfactory journey. We provide you with",
b1f516b092e9,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,80,14.8359375,4.884914054627872,5.173698956725285e-07,1,"Photo: © Donna Ward/Retna Ltd. Nicki Minaj‘s hairstyle inspiration is cartoon character Marge Simpson. The eccentric rapper has recently been seen in a number of gravity-defying beehive wigs, and clai"," that the character’s hairstyles are what got her thinking about wigs again. “When I got a wig again — not even my actual hair, it’s like [in her ‘Chun-Li’ song] ‘Rise Above Your Head’ when she was first in the ring. She was really short and really curly. I got it in my hotel and [thought], ‘Why can’t I have this look?’ It was such a fun way to look and feel as a woman and a woman of color,�",
01a248a794ae,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,92,14.8359375,6.993258208972302,1.342872729834525e-12,1,Anna O'Flanagan and Katie Mullan scored as Ireland beat 2016 Olympic bronze medallists Germany 2-1 in their opening game of the Berlin Four Nations Cup. O'Flanagan put Ireland ahead but," Germany responded through Anna Seibach before Mullan replied with a stunning volley in injury time.

Germany lead the tournament with six points from two matches ahead of Ireland's second game against the Netherlands today.

The game at the Olympic Stadium got underway on Sunday evening with Ireland chasing victory but Germany, through Anna Seibach's early goal, threatened to go ahead with Caroline Wozniacki producing a late header in their first game.

But Dublin's Anna O'Flanagan levelled mat",
64e9cea814f4,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,103,10.21875,6.2162295190864905,2.5462150455210815e-10,1,A letter to the editor published Oct. 16 supported U.S. Sen. Jim DeMint's recent comments on gay school teachers and referred to homosexuals as predatory. I recently reviewed the issue," of teacher-student relationships and the issue of sexual orientation. Teachers can expect to receive feedback from students, parents and the school administration concerning how the student-teacher relationship impacts the classroom environment. In addition, parents have the right and ability to request a faculty evaluation that includes comments on whether they feel safe teaching their child about sexuality.

If the student feels as safe teaching her sexual orientation as she feels safe teachi",
11ee36b86785,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,92,10.796875,4.461042580036746,4.078094055913017e-06,1,Dancing With the Stars pros Val Chmerkovskiy and Jenna Johnson said their I do’s at a seaside California resort this weekend in front of costars from the ABC reality competition," series and her now-fiance, Artem Chigvintsev.

The couple were all smiles after exchanging rings and the former professional dancer took to Twitter to commemorate the event on Sunday, writing, ""The most beautiful moment to me. I am forever in love.”

The former professional dancer — who was paired with professional dance partner Witney Carson for the last two seasons before being eliminated from the show for the first time with partner Derek Hough in season 28 — also praised her future in a len",
faa26a45e351,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,93,12.3984375,5.5300830176244355,1.600396369066555e-08,1,"Dhaka is celebrating its 400th year and much of the celebration is centred on Old Dhaka, a city immersed in history and tradition. As its crumbling, yet spectacular architecture is"," increasingly visible to tourists, the question is, would Old Dhaka have enjoyed a renaissance if the authorities had shown more interest? Or are heritage sites being built as an afterthought to the city's economic development?

To many Bangladeshis, Old Dhaka is also an important symbol of their nation and should be preserved.

Old Dhaka, which became the capital of the then undivided British Dominions in 1890, was built at a very poor time when Bangladesh was struggling with low economic growt",
201715eb69e4,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,67,8.84375,4.939391699536065,3.918332663180869e-07,1,More information has been released about a two-vehicle collision near Ireton that claimed the life of a child Tuesday afternoon. The victim was six-year old Michayla Bates. She was a," passenger in the vehicle driven by her mother, Teresa Bates. According to police, a two-year old child, named Emma, was taken to an area hospital as a precaution. The other occupant of the vehicle suffered moderate injuries.

The accident occurred just after 3:00 p.m. The Illinois State Police is investigating the crash. No charges have been filed yet. More information will be provided as it is available.",
3c2b3108750d,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,31,14.953125,3.1304951684997055,0.0008725593497644525,0,Make your holiday season merrier with these local (and not-so-local) parades and events. Want to check out some local lights? We rounded up the best light displays here.,"

To watch parades and events from around the state of Pennsylvania, head here.

If you know of or have more information to add for this list, please email us at community@centredailynews.com.",
179f82c6374f,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,85,14.078125,7.748271696689158,4.657583191841833e-15,1,"The shares, floated at 575p, nearly doubled on the first day and are now £28.68p (up 2 1/ 2p). First-quarter profits soared 91pc to £3.2m pre-tax, on sales 51pc ahead."," Total revenue rose 15pc to £59.8m, mainly lifted by sales of the £6m product. The company makes its devices to help those with physical disabilities, such as polio, amputation or spinal cord injury.

The results contrast with figures earlier this year for the business, which reported an unexpected dip in sales, rising by 4pc.

“The group continued to grow organically and had a strong first quarter,” said founder Michael Smith, chief executive, in comments to the BBC.

“Our revenue rose 14pc and",
4642e32d2d3a,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,89,10.2578125,6.410486691557943,7.252790845104395e-11,1,"Pop star Selena Gomez once again has placed her luxurious mansion on the market. The residence located in the exclusive community of Montserrat, west of Fort Worth, Texas, is now"," on the market for $3.95 million.

Built in 2010 the sprawling home spans 11.5 acres of property, according to public records. A few months back, the property went on the market for $3.95 million before the sale was finally closed at $3.15 million.

Among its many amenities are a state-of-the-art outdoor pool and spa, two tennis courts and several tennis and golfing courses. The home also features a commercial elevator and elevator from the garage to each floor as well as two office spaces, four",
c30f50e73925,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,41,10.2578125,4.898979485566356,4.816785043215482e-07,1,"United Bank at the Fair Lakes Shopping Center caught fire just after 4 p.m. May 2 after someone discarded a cigarette into mulch, which ignited a pine tree and spread"," to other trees on the property.

Firefighters were able to douse the fire, which caused an estimated $100,000 in damages, without causing any injuries. The cause remains under investigation.

The loss will be covered through insurance, according to an insurance official.",
af57b210b55a,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,96,9.8671875,5.651175082804793,7.967733723366426e-09,1,"A Terre Haute man will have his initial hearing on Wednesday for an arrest dating back to July. VIGO COUNTY, Ind. (WTHI) - A Terre Haute man will have his"," initial hearing on Wednesday for an arrest dating back to July.

Back in July police found drug paraphernalia, crack cocaine, and a stolen AR-15 rifle during an arrest on South Woodside Avenue.

Court records show Brian Taylor was arrested by officers from the Terre Haute Police Department and charged with possession with intent to deliver cocaine.

The court documents don't show how much Taylor is accused of dealing.

At the time, an arrest warrant was not yet out for his arrest in connection ",
9b81d0952978,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,95,9.4296875,5.883484054145521,2.0085940772226563e-09,1,"If we hope to preserve Social Security and Medicare for seniors, younger workers and our children, we must begin the conversation about common-sense ways to reform both programs. These are"," not complicated matters. We need to reform our taxes.

Let me explain.

Last month, the Senate Finance Committee held a hearing on tax reform. The committee’s goal was to learn more about how tax reform could be used to increase the tax base, boost economic growth and fund entitlement reforms for the long term.

Given the committee hearing’s success, it is now clear that the Senate Finance Committee will take up legislation in the coming weeks, if not sooner, which would reform our taxes.

The ",
2c6a9a2b1cc5,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,81,6.234375,6.1942248145051675,2.9286287865722325e-10,1,"Dog licenses are available in the town clerk's office. The fee is $5 if neutered/spayed, and $12 if not. A record of the dog's current rabies vaccination must on file",".

Dog owners must display rabies vaccinations on each of their pets.

Residents should make sure their dogs or cats have rabies vaccinations every 12 months by visiting a licensed veterinarian.

Citizen Dog License: $20 annually and valid for three years.

Dog license is required when:

• Pet's rabies vaccination is not current;

• Pet's rabies vaccination is over two years old; or

• Pet's rabies vaccination is missing a full rabies vaccination.

Dog license is required when:

• Pet's rab",
f20c3d6ad1df,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,99,13.96875,6.80336051416609,5.110322393218002e-12,1,Get the Web as screensaver. NESSIE displays as screen saver the links of an Internet Explorer favorites directory or a specified URL address. You can also use NESSIE to make," animated GIFs, which can be played by Windows or the web browser at specified times.

If the Web was the only Internet device in your home until recently, it may have been a pain to keep up with web sites and their latest features. But now that you can share files and content with Internet-enabled devices, the Web can be a great learning tool, too. Web2.0 Sites can help you learn about sites and download their products. There are other tools like Pocket Net, which lets you download content from",
58a1b6cef769,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,91,21.296875,8.126236169698386,2.2141291922543052e-16,1,"Completing BT’s Complete WiFi solution is the digital set-top box. Manufactured by Humax, this compact YouView compatible unit is available in either two versions, either with or without a hard","-disk drive. The WiFi set-top box offers many of the same functions that other WiFi systems provide for you. However, it’s designed to deliver more than TV.

Complete WiFi offers many additional features to help keep you connected and entertained, including a web-based remote control, a satellite navigation system, interactive web-based news and information, entertainment, news and weather reports, sports, sport feeds, weather, movie guide or a full multimedia package featuring music and full DV",
86b13e318f09,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,89,9.234375,6.327848502189878,1.2430151776001943e-10,1,"Mr. Susumu Miyoshi has been serving as Independent Director in Kaga Electronics Co., Ltd. since June 2015. He is also working for Hitachi Maxell Ltd. and Toyota Motor Corporation. He"," received his Bachelor of Science from Keio University.

Dr. Takahiro Inoue was selected as a Senior Vice President and Director of the new R & D center of Kagerou Electric Industries Ltd. in June 2015 (currently under administration). He previously served as General Manager of the Research Institute of Electronics and Electronics Technology (RIEM), the Department of Engineering Research and Development, Tohoku University. He received his Bachelor of Science in electrical engineering from Keio U",
08a66d7ec55b,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,98,8.0390625,6.931032800836721,2.0888957954728467e-12,1,"This stunning hand-crafted home is situated in a secluded location perched above San Miguel. With soaring double-height living room with Rumsford fireplace, open chef's kitchen, and walls of windows, "," property is truly all about entertaining and family gatherings. The living room is complemented by a two car garage and expansive deck perfect for grilling on a summer night. The first floor master suite is enhanced by high ceilings and a walk-in closet/luggage storage. The second level includes three additional spacious bedrooms, a bonus room with a wet bar, and an en suite master bathroom with garden tub. The lower level has two more bedrooms, a bonus room with a wet bar, full bath, and a lau",
b2bce0d25561,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,90,11.671875,6.735753140545634,8.154148308331684e-12,1,"EXCLUSIVE: Fox Searchlight, which distributed the Natalie Portman-starrer Black Swan, is courting Portman to come back into the fold and play the title character in Jackie, the Noah Oppenheim-scripted"," from the studio, which she also produced.

Sony Pictures Classics and Open Road Films are co-financing Jackie.

Open Road’s Jodie Foster is serving as a producer on the movie.

Jackie has not been cast as yet, but it is still being talked about. Portman also is set to star in Sony Pictures Classics’ upcoming film The Place Beyond The Pines.

Open Road is also working with Portman and fellow producer Joe Carnahan on another drama entitled The Town of the Saints that is slated to go into producti",
7e47fe189c26,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,96,15.921875,5.2915026221291805,6.065772541830363e-08,1,A new Coast Guard cutter commissioned Friday honors a petty officer who was killed in a confrontation with suspected smugglers. LOS ANGELES — A new Coast Guard cutter commissioned Friday," will bear the name of Petty Officer First Class Joshua A. Johnson, an Air Guard Navy pilot who died while in a firefight with Mexican smugglers in California’s Channel Islands in January 2012. The Coast Guard cutter named in his honor, the USNS Nicholas (WAZ6), joins three other Coast Guard ships named for Navy combat veterans and other special serviceman aboard a total of 14 cutters in the Coast Guard. Johnson, 31, of New Castle, Delaware, died Jan. 20 while participating in an interdiction of",
b49f11667d12,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,78,23.34375,6.822422923379533,4.475883103001025e-12,1,"Pic Stitch offers and easy way to create attractive layouts for groups of photos. 13 Jun 2018, 10:37 p.m. To get started in Pic Stich, you choose from among a"," gallery of photos then click Save As link to save the layout on your PC (PC, Mac, Linux, etc).

All-in-One App Design Software which can be downloaded for free at here. We are offering all the app designing software software for free at our website at our. If you like our service then do check our. The first step in designing images for Instagram layouts is to pick a few that best communicate the idea of the post.",
9b8d537471f6,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,89,9.2890625,6.047431568147635,7.358657239940167e-10,1,"Lane was charged with one count each of manufacture, delivery or possession, conspiracy and criminal use of a communication facility, all felonies. She was also incarcerated, in lieu of $10,000"," bond, for an unrelated case in which she was accused of sexually abusing another child and had been released from custody to await a preliminary hearing on the charges.

The child, an 8-year-old male, is from Montgomery.

“He is extremely distraught over what has occurred and is looking to move forward,” Chief of Police Ronald Hightower said. “He is doing everything in his power to make sure no one ever gets a chance to experience what he had to.”

Nash, whom authorities believed had been missi",
38f5bc402559,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,97,12.9140625,5.076479311672102,1.9224632052487197e-07,1,She already set the record once. Now she's going to do it again. Hall of Famer Nancy Lieberman set the record for the oldest woman to play in a WNBA,".

""I'd love for the record to come down,"" Lieberman said. ""But if not, it's good for women's basketball to continue to grow.""

Hall officials say Lieberman has set an even higher standard as an icon and role model for girls and young women.

""She was very influential in the WNBA because of what she did for all of the young girls in sports and how they felt being able to look up to Nancy Lieberman and how they wanted to be like Nancy Lieberman,"" Hall spokesperson Stephanie Williams said. ""That's",
fe82ffda4e08,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,91,10.2578125,5.756555483488608,4.29237873739104e-09,1,The backlash against the comedian Louis C.K. was swift after the Times reported on Thursday that several women described encounters with him that crossed the line into sexual misconduct. On," Friday morning, the comedian tweeted to his more than a 1.3 million followers: “No apologies. I did it.”

The apology came amid a wave of outrage over the accounts of several women who came forward to say C.K. had been inappropriate with them.

In an article for The New Yorker, writer Ronan Farrow said “eight women have told me that the star of two Netflix series, which have been shot since 2011, made unwanted sexual and other unwelcome physical advances toward them, which they either did or re",
2799d5b98f5a,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,81,10.796875,5.550253123463223,1.4262813744971158e-08,1,Lifeguards and police were using personal watercraft and aerial surveillance Sunday to continue their search for a large shark that attacked a 13-year-old boy near Beacon’s Beach in Encinitas on," Saturday night.

California Highway Patrol officers continued to search for the shark, which has the potential to grow into a 1,000-pound (451-kilogram) great white shark, which could threaten surfers, the Encinitas City Council meeting notes from May 3 said.

The attack on a boy that was surfing near the beach “occurred at approximately 7:30 p.m. Saturday night off the beach,” said San Diego County Sheriff’s Department spokesman Dave Soter. The child and two adults, including a surf instructor",
34b192072ffc,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,89,14.5546875,6.799001036500849,5.267352994489357e-12,1,"The publish date for Glenn Beck’s new novel, “The Overton Window,” is fast approaching (June 15th) but right now on Amazon the cover image is still that great red-and-white placeholder",".

The Overton Window is written by Glenn Beck in the third person from the point of view of his fictional nemesis, the billionaire, Koch brothers lobbyist, Robert “Bobby” Overton, played in his book by a very familiar actor — the late actor Kirk Douglas.

The Overton Window was written by Beck and has had some controversy from other media outlets, but as far as I know we are getting our first look today and it’s actually really nice. Here’s a video that the book’s publisher (and Glenn Beck)",
ca978a9f95f9,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,88,15.3125,5.979695373240744,1.1177764430390499e-09,1,The opening day of the UIL baseball championships ended with Georgetown Gateway Prep falling to Wall 5-1 in a Class 3A semifinal. Wall sophomore right-hander Ryan Gully struck out 15," in a five-hitter to defeat Gateway 4-1 in the first game of their best-of-three state championship series, moving the Bulldogs (18-9) to Wednesday's championship-game matchup against Trinity Christian.

The victory by Gully was his third of the day. The sophomore, an All-State selection last week, fanned nine in seven innings against Bridgeport's Trinity Christian during the state championship series last year. The Bulldogs didn't score in the top half of the first inning but were able to strin",
cbdd0e340c6d,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,85,12.3984375,5.773502691896257,3.882018268965334e-09,1,"Thailand’s prime minister said April 30 his country had agreed in principle to form a rice price-fixing cartel with Cambodia, Vietnam, Laos and Myanmar as costs of the staple grain"," soar in an unprecedented global market crash.

“Today, the meeting between the officials of the countries involved concluded,” said Prayuth Chan-ocha, the prime minister, referring to a meeting he attended with officials of the neighbouring governments in Nakhon Ratchasima province, west of Bangkok.

“These four countries have discussed issues related to cooperation on agricultural development projects,” he added.

The four leaders have been working to establish the body to prevent a huge sell-",
7356f6a1636e,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,85,13.9375,6.247782215210102,2.081608038993779e-10,1,Amy Winehouse's family is putting her house up for sale to the tune of £2.7 million (about $4.2 million)! The three-bedroom property in northwest London has become a shrine for," fans; an all-day event with Winehouse's friends and family has attracted thousands of visitors over the years. But the estate's last two owners have lost faith in its future; they don't think it's worth the money. In 2011, Winehouse's estate was put up for sale at auction. Unfortunately, its previous owner, who sold the property for £700,000, is no longer around.

The house is located on a small road in Harrods' London Quarter development, which boasts about 100 luxury homes in the area. Wineho",
121d4048119b,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,78,9.84375,5.715476066494083,5.469865918325192e-09,1,Littlehampton Pier has been closed temporarily over safety concerns. A tweet from Arun District Council said the hot weather had caused the timber boardwalk to warp. The council said it," has applied for the relevant permission to reopen the area next week.

Play Video The pier’s timber boardwalk has become wobbly because of the hot weather Picture: Archant

Arun District Council said that the incident took place between 12.45pm and 1pm on Sunday, August 28, in West Cowes Street.

Councillor Julie White said that the pier’s timber boardwalk has become wobbly because of the hot weather.

“The safety of visitors is our number one priority at Littlehampton Pier,”",
ad3798ecd84d,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,96,14.6640625,6.359358571541744,1.0129898440335584e-10,1,"FRANKFORT, Ky. (WKYT) - Kentucky health leaders have confirmed 16 people have tested positive for salmonella linked to pre-cut melons. The Department for Public Health said the melons range from"," the age of one to ninety years old.

Health officials have been making sure those exposed to salmonella don't develop any symptoms after they eat a melon.

""Pre-cut melons were distributed to grocery stores throughout Kentucky and some other states and we know it may not be impossible they were delivered here,"" Kentucky's Chief Medical Examiner said.

The Department of Public Health said the melons will remain on the shelves at the time of sale, but all of them will be returned to the supplier ",
868f080fb1dc,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,97,14.75,6.549190170692244,2.8924963199319978e-11,1,"Christian schools in Israel have ended a month-long strike after reaching a funding agreement with the education ministry. Members of the “St Gallen club” did not lobby for Francis’s election,"," but wanted him as an adviser to the prime minister and minister of education.

Earlier this month a judge declared the strike illegal because it was not in line with international law and the ministry was not in a position to fund Christian schools.

In July St Gallen, which has about 400 pupils from the Galilee, became the first mainstream Christian school in Israel to obtain the right to use the state-funded tuition fund.

“The school is now open, its students will attend classes, and the sit",
5e6a3949e00f,facebook/opt-1.3b,KGW,"gamma=0.5, delta=2.0, z_threshold=4.0, seeding_scheme=simple_1",generated_watermarked,Clean,N/A,83,14.640625,6.799001036500849,5.267352994489357e-12,1,"Claude Jutra is the filmmaker who wrote and directed Mon Oncle Antoine (1971), considered by many critics to be the best Canadian movie ever made. Jutra got started in filmmaking"," in Paris, working with Roger Vadim. He decided he would shoot his next film on French soil, as a homage to Montreal-born Vadim.

The original screenplay of this film was written and co-directed by Claude Jutra, with Roger Vadim, Robert Charlebois and Jacques Pélissier. A remake with a more modern approach to its content took place almost 30 years later and saw a return for Claude Jutra.

The remake was titled La Périphérique in the US and France. The name refers to the",
